,Country,Disease,Year,Month,Week_num,Week_type,Week_date,hospitalisation_num,hospitalisation_rate,Flu_A,Flu_B,Population,Year_Country,hospitalisation_rate_scaled,hospitalisation_rate_log,hemisphere
839,Brazil,Influenza,2020,8,32,isoweek,44046,6,0.002814308,4,1,213196304,2020-Brazil,-0.386141745,-5.87303898,South Hemisphere
840,Brazil,Influenza,2020,8,33,isoweek,44053,17,0.007973872,6,6,213196304,2020-Brazil,-0.382866009,-4.831585105,South Hemisphere
841,Brazil,Influenza,2020,8,34,isoweek,44060,21,0.009850077,7,3,213196304,2020-Brazil,-0.381674833,-4.620276012,South Hemisphere
842,Brazil,Influenza,2020,8,35,isoweek,44067,7,0.003283359,1,1,213196304,2020-Brazil,-0.385843951,-5.7188883,South Hemisphere
843,Brazil,Influenza,2020,8,36,isoweek,44074,15,0.007035769,2,4,213196304,2020-Brazil,-0.383461598,-4.956748248,South Hemisphere
844,Brazil,Influenza,2020,9,37,isoweek,44081,8,0.00375241,1,1,213196304,2020-Brazil,-0.385546157,-5.585356908,South Hemisphere
845,Brazil,Influenza,2020,9,38,isoweek,44088,12,0.005628615,1,2,213196304,2020-Brazil,-0.38435498,-5.1798918,South Hemisphere
846,Brazil,Influenza,2020,9,39,isoweek,44095,6,0.002814308,0,0,213196304,2020-Brazil,-0.386141745,-5.87303898,South Hemisphere
847,Brazil,Influenza,2020,9,40,isoweek,44102,4,0.001876205,1,0,213196304,2020-Brazil,-0.386737333,-6.278504088,South Hemisphere
848,Brazil,Influenza,2020,10,41,isoweek,44109,6,0.002814308,3,1,213196304,2020-Brazil,-0.386141745,-5.87303898,South Hemisphere
849,Brazil,Influenza,2020,10,42,isoweek,44116,12,0.005628615,1,3,213196304,2020-Brazil,-0.38435498,-5.1798918,South Hemisphere
850,Brazil,Influenza,2020,10,43,isoweek,44123,6,0.002814308,2,0,213196304,2020-Brazil,-0.386141745,-5.87303898,South Hemisphere
851,Brazil,Influenza,2020,10,44,isoweek,44130,5,0.002345256,1,0,213196304,2020-Brazil,-0.386439539,-6.055360537,South Hemisphere
852,Brazil,Influenza,2020,11,45,isoweek,44137,6,0.002814308,2,0,213196304,2020-Brazil,-0.386141745,-5.87303898,South Hemisphere
853,Brazil,Influenza,2020,11,46,isoweek,44144,4,0.001876205,2,0,213196304,2020-Brazil,-0.386737333,-6.278504088,South Hemisphere
854,Brazil,Influenza,2020,11,47,isoweek,44151,17,0.007973872,3,2,213196304,2020-Brazil,-0.382866009,-4.831585105,South Hemisphere
855,Brazil,Influenza,2020,11,48,isoweek,44158,11,0.005159564,5,1,213196304,2020-Brazil,-0.384652774,-5.266903177,South Hemisphere
856,Brazil,Influenza,2020,11,49,isoweek,44165,13,0.006097667,2,0,213196304,2020-Brazil,-0.384057186,-5.099849092,South Hemisphere
857,Brazil,Influenza,2020,12,50,isoweek,44172,7,0.003283359,1,0,213196304,2020-Brazil,-0.385843951,-5.7188883,South Hemisphere
858,Brazil,Influenza,2020,12,51,isoweek,44179,7,0.003283359,0,0,213196304,2020-Brazil,-0.385843951,-5.7188883,South Hemisphere
859,Brazil,Influenza,2020,12,52,isoweek,44186,3,0.001407154,0,0,213196304,2020-Brazil,-0.387035127,-6.566186161,South Hemisphere
860,Brazil,Influenza,2020,12,53,isoweek,44193,13,0.006097667,1,0,213196304,2020-Brazil,-0.384057186,-5.099849092,South Hemisphere
861,Brazil,Influenza,2019,1,2,isoweek,43472,14,0.006610544,8,5,211782878,2019-Brazil,-0.383731567,-5.019089353,South Hemisphere
862,Brazil,Influenza,2019,1,3,isoweek,43479,17,0.008027089,6,7,211782878,2019-Brazil,-0.382832223,-4.824933338,South Hemisphere
863,Brazil,Influenza,2019,1,4,isoweek,43486,8,0.003777454,5,2,211782878,2019-Brazil,-0.385530257,-5.578705141,South Hemisphere
864,Brazil,Influenza,2019,1,5,isoweek,43493,20,0.009443634,17,3,211782878,2019-Brazil,-0.381932878,-4.662414409,South Hemisphere
865,Brazil,Influenza,2019,2,6,isoweek,43500,17,0.008027089,10,4,211782878,2019-Brazil,-0.382832223,-4.824933338,South Hemisphere
866,Brazil,Influenza,2019,2,7,isoweek,43507,21,0.009915816,14,1,211782878,2019-Brazil,-0.381633096,-4.613624245,South Hemisphere
867,Brazil,Influenza,2019,2,8,isoweek,43514,55,0.025969994,47,2,211782878,2019-Brazil,-0.371440522,-3.650813497,South Hemisphere
868,Brazil,Influenza,2019,2,9,isoweek,43521,61,0.028803084,49,5,211782878,2019-Brazil,-0.369641832,-3.547272818,South Hemisphere
869,Brazil,Influenza,2019,3,10,isoweek,43528,47,0.02219254,34,5,211782878,2019-Brazil,-0.373838775,-3.807999081,South Hemisphere
870,Brazil,Influenza,2019,3,11,isoweek,43535,43,0.020303813,30,6,211782878,2019-Brazil,-0.375037901,-3.896946567,South Hemisphere
871,Brazil,Influenza,2019,3,12,isoweek,43542,60,0.028330902,50,5,211782878,2019-Brazil,-0.369941614,-3.56380212,South Hemisphere
872,Brazil,Influenza,2019,3,13,isoweek,43549,81,0.038246718,59,9,211782878,2019-Brazil,-0.3636462,-3.263697528,South Hemisphere
873,Brazil,Influenza,2019,4,14,isoweek,43556,97,0.045801625,74,15,211782878,2019-Brazil,-0.358849695,-3.083435704,South Hemisphere
874,Brazil,Influenza,2019,4,15,isoweek,43563,128,0.060439258,101,11,211782878,2019-Brazil,-0.349556465,-2.806116419,South Hemisphere
875,Brazil,Influenza,2019,4,16,isoweek,43570,142,0.067049802,111,23,211782878,2019-Brazil,-0.345359523,-2.702319625,South Hemisphere
876,Brazil,Influenza,2019,4,17,isoweek,43577,240,0.113323609,186,29,211782878,2019-Brazil,-0.315980926,-2.177507759,South Hemisphere
877,Brazil,Influenza,2019,4,18,isoweek,43584,241,0.11379579,201,17,211782878,2019-Brazil,-0.315681145,-2.173349749,South Hemisphere
878,Brazil,Influenza,2019,5,19,isoweek,43591,305,0.144015419,250,34,211782878,2019-Brazil,-0.296495123,-1.937834906,South Hemisphere
879,Brazil,Influenza,2019,5,20,isoweek,43598,355,0.167624505,309,24,211782878,2019-Brazil,-0.281506043,-1.786028893,South Hemisphere
880,Brazil,Influenza,2019,5,21,isoweek,43605,406,0.191705771,347,29,211782878,2019-Brazil,-0.266217181,-1.651793523,South Hemisphere
881,Brazil,Influenza,2019,5,22,isoweek,43612,461,0.217675765,406,21,211782878,2019-Brazil,-0.249729193,-1.524748639,South Hemisphere
882,Brazil,Influenza,2019,6,23,isoweek,43619,426,0.201149405,357,32,211782878,2019-Brazil,-0.260221549,-1.603707336,South Hemisphere
883,Brazil,Influenza,2019,6,24,isoweek,43626,425,0.200677224,364,34,211782878,2019-Brazil,-0.260521331,-1.606057514,South Hemisphere
884,Brazil,Influenza,2019,6,25,isoweek,43633,360,0.169985413,286,29,211782878,2019-Brazil,-0.280007135,-1.772042651,South Hemisphere
885,Brazil,Influenza,2019,6,26,isoweek,43640,363,0.171401958,285,27,211782878,2019-Brazil,-0.27910779,-1.763743848,South Hemisphere
886,Brazil,Influenza,2019,7,27,isoweek,43647,298,0.140710147,227,36,211782878,2019-Brazil,-0.298593594,-1.961053196,South Hemisphere
887,Brazil,Influenza,2019,7,28,isoweek,43654,230,0.108601792,194,19,211782878,2019-Brazil,-0.318978742,-2.220067374,South Hemisphere
888,Brazil,Influenza,2019,7,29,isoweek,43661,253,0.119461971,221,15,211782878,2019-Brazil,-0.312083766,-2.124757194,South Hemisphere
889,Brazil,Influenza,2019,7,30,isoweek,43668,239,0.112851427,201,21,211782878,2019-Brazil,-0.316280708,-2.181683131,South Hemisphere
890,Brazil,Influenza,2019,7,31,isoweek,43675,136,0.064216712,116,13,211782878,2019-Brazil,-0.347158213,-2.745491797,South Hemisphere
891,Brazil,Influenza,2019,8,32,isoweek,43682,151,0.071299437,130,7,211782878,2019-Brazil,-0.342661489,-2.640866846,South Hemisphere
892,Brazil,Influenza,2019,8,33,isoweek,43689,125,0.059022713,98,20,211782878,2019-Brazil,-0.35045581,-2.829832945,South Hemisphere
893,Brazil,Influenza,2019,8,34,isoweek,43696,135,0.06374453,114,13,211782878,2019-Brazil,-0.347457994,-2.752871904,South Hemisphere
894,Brazil,Influenza,2019,8,35,isoweek,43703,132,0.062327985,101,15,211782878,2019-Brazil,-0.348357339,-2.77534476,South Hemisphere
895,Brazil,Influenza,2019,9,36,isoweek,43710,90,0.042496353,66,18,211782878,2019-Brazil,-0.360948166,-3.158337012,South Hemisphere
896,Brazil,Influenza,2019,9,37,isoweek,43717,122,0.057606168,82,21,211782878,2019-Brazil,-0.351355155,-2.854125638,South Hemisphere
897,Brazil,Influenza,2019,9,38,isoweek,43724,76,0.035885809,60,11,211782878,2019-Brazil,-0.365145108,-3.327413342,South Hemisphere
898,Brazil,Influenza,2019,9,39,isoweek,43731,78,0.036830173,53,14,211782878,2019-Brazil,-0.364545545,-3.301437856,South Hemisphere
899,Brazil,Influenza,2019,9,40,isoweek,43738,58,0.027386539,39,14,211782878,2019-Brazil,-0.370541177,-3.597703672,South Hemisphere
900,Brazil,Influenza,2019,10,41,isoweek,43745,50,0.023609085,28,15,211782878,2019-Brazil,-0.37293943,-3.746123677,South Hemisphere
901,Brazil,Influenza,2019,10,42,isoweek,43752,53,0.02502563,26,22,211782878,2019-Brazil,-0.372040085,-3.687854769,South Hemisphere
902,Brazil,Influenza,2019,10,43,isoweek,43759,59,0.02785872,36,18,211782878,2019-Brazil,-0.370241396,-3.580609239,South Hemisphere
903,Brazil,Influenza,2019,10,44,isoweek,43766,33,0.015581996,23,6,211782878,2019-Brazil,-0.378035717,-4.161639121,South Hemisphere
904,Brazil,Influenza,2019,11,45,isoweek,43773,23,0.010860179,9,10,211782878,2019-Brazil,-0.381033533,-4.522652467,South Hemisphere
905,Brazil,Influenza,2019,11,46,isoweek,43780,32,0.015109814,11,18,211782878,2019-Brazil,-0.378335499,-4.19241078,South Hemisphere
906,Brazil,Influenza,2019,11,47,isoweek,43787,31,0.014637633,12,15,211782878,2019-Brazil,-0.37863528,-4.224159478,South Hemisphere
907,Brazil,Influenza,2019,11,48,isoweek,43794,35,0.01652636,15,16,211782878,2019-Brazil,-0.377436154,-4.102798621,South Hemisphere
908,Brazil,Influenza,2019,12,49,isoweek,43801,33,0.015581996,11,13,211782878,2019-Brazil,-0.378035717,-4.161639121,South Hemisphere
909,Brazil,Influenza,2019,12,50,isoweek,43808,41,0.01935945,15,17,211782878,2019-Brazil,-0.375637464,-3.944574616,South Hemisphere
910,Brazil,Influenza,2019,12,51,isoweek,43815,42,0.019831632,25,12,211782878,2019-Brazil,-0.375337683,-3.920477064,South Hemisphere
911,Brazil,Influenza,2019,12,52,isoweek,43822,21,0.009915816,11,7,211782878,2019-Brazil,-0.381633096,-4.613624245,South Hemisphere
912,Brazil,Influenza,2019,12,1,isoweek,43829,23,0.010860179,10,8,211782878,2019-Brazil,-0.381033533,-4.522652467,South Hemisphere
913,Brazil,Influenza,2018,12,1,isoweek,43465,3,0.001427439,1,1,210166592,2018-Brazil,-0.387022249,-6.551873316,South Hemisphere
914,Australia,Flu,2023,3,14,NA,45012,103,0.38957437,NA,NA,26439111,2023-Australia,-0.14059316,-0.942700496,South Hemisphere
915,Australia,Flu,2023,4,15,NA,45019,79,0.298799759,NA,NA,26439111,2023-Australia,-0.198224698,-1.207981632,South Hemisphere
916,Australia,Flu,2023,4,16,NA,45026,70,0.26475928,NA,NA,26439111,2023-Australia,-0.219836524,-1.328934242,South Hemisphere
917,Australia,Flu,2023,4,17,NA,45033,74,0.279888382,NA,NA,26439111,2023-Australia,-0.210231268,-1.273364391,South Hemisphere
918,Australia,Flu,2023,4,18,NA,45040,56,0.211807424,NA,NA,26439111,2023-Australia,-0.253454921,-1.552077793,South Hemisphere
919,Australia,Flu,2023,5,19,NA,45047,101,0.382009819,NA,NA,26439111,2023-Australia,-0.145395788,-0.962308967,South Hemisphere
920,Australia,Flu,2023,5,20,NA,45054,129,0.487913531,NA,NA,26439111,2023-Australia,-0.078158994,-0.71761708,South Hemisphere
921,Australia,Flu,2023,5,21,NA,45061,205,0.775366464,NA,NA,26439111,2023-Australia,0.104340876,-0.254419505,South Hemisphere
922,Australia,Flu,2023,5,22,NA,45068,215,0.813189218,NA,NA,26439111,2023-Australia,0.128354017,-0.206791456,South Hemisphere
923,Australia,Flu,2023,5,23,NA,45075,226,0.854794248,NA,NA,26439111,2023-Australia,0.154768472,-0.156894485,South Hemisphere
924,Australia,Flu,2023,6,24,NA,45082,271,1.024996642,NA,NA,26439111,2023-Australia,0.262827606,0.024689337,South Hemisphere
925,Australia,Flu,2023,6,25,NA,45089,259,0.979609337,NA,NA,26439111,2023-Australia,0.234011837,-0.020601422,South Hemisphere
926,Australia,Flu,2023,6,26,NA,45096,253,0.956915684,NA,NA,26439111,2023-Australia,0.219603952,-0.044039995,South Hemisphere
927,Australia,Flu,2023,6,27,NA,45103,269,1.017432091,NA,NA,26439111,2023-Australia,0.258024977,0.017281895,South Hemisphere
928,Australia,Flu,2023,7,28,NA,45110,211,0.798060116,NA,NA,26439111,2023-Australia,0.118748761,-0.225571351,South Hemisphere
929,Australia,Flu,2023,7,29,NA,45117,133,0.503042633,NA,NA,26439111,2023-Australia,-0.068553737,-0.687080356,South Hemisphere
930,Australia,Flu,2023,7,30,NA,45124,169,0.639204548,NA,NA,26439111,2023-Australia,0.01789357,-0.447530769,South Hemisphere
931,Australia,Flu,2023,7,31,NA,45131,120,0.453873052,NA,NA,26439111,2023-Australia,-0.09977082,-0.789937741,South Hemisphere
932,Australia,Flu,2023,7,32,NA,45138,102,0.385792094,NA,NA,26439111,2023-Australia,-0.142994474,-0.952456671,South Hemisphere
933,Australia,Flu,2023,8,33,NA,45145,76,0.287452933,NA,NA,26439111,2023-Australia,-0.20542864,-1.246696144,South Hemisphere
934,Australia,Flu,2023,8,34,NA,45152,74,0.279888382,NA,NA,26439111,2023-Australia,-0.210231268,-1.273364391,South Hemisphere
935,Australia,Flu,2023,8,35,NA,45159,76,0.287452933,NA,NA,26439111,2023-Australia,-0.20542864,-1.246696144,South Hemisphere
936,Australia,Flu,2023,8,36,NA,45166,43,0.162637844,NA,NA,26439111,2023-Australia,-0.284672004,-1.816229368,South Hemisphere
937,Australia,Flu,2023,9,37,NA,45173,45,0.170202394,NA,NA,26439111,2023-Australia,-0.279869376,-1.770766994,South Hemisphere
938,Australia,Flu,2023,9,38,NA,45180,54,0.204242873,NA,NA,26439111,2023-Australia,-0.25825755,-1.588445438,South Hemisphere
939,Australia,Flu,2023,9,39,NA,45187,37,0.139944191,NA,NA,26439111,2023-Australia,-0.299079889,-1.966511571,South Hemisphere
940,Australia,Flu,2023,9,40,NA,45194,24,0.09077461,NA,NA,26439111,2023-Australia,-0.330296972,-2.399375654,South Hemisphere
941,Australia,Flu,2023,10,41,NA,45201,9,0.034040479,NA,NA,26439111,2023-Australia,-0.366316683,-3.380204907,South Hemisphere
942,Australia,Flu,2022,3,14,NA,44648,15,0.057301308,NA,NA,26177413,2022-Australia,-0.351548706,-2.859431832,South Hemisphere
943,Australia,Flu,2022,4,15,NA,44655,38,0.145163313,NA,NA,26177413,2022-Australia,-0.295766341,-1.929895873,South Hemisphere
944,Australia,Flu,2022,4,16,NA,44662,47,0.179544098,NA,NA,26177413,2022-Australia,-0.273938459,-1.717334431,South Hemisphere
945,Australia,Flu,2022,4,17,NA,44669,74,0.282686452,NA,NA,26177413,2022-Australia,-0.208454812,-1.263416939,South Hemisphere
946,Australia,Flu,2022,4,18,NA,44676,112,0.427849765,NA,NA,26177413,2022-Australia,-0.116292643,-0.848983161,South Hemisphere
947,Australia,Flu,2022,5,19,NA,44683,200,0.764017437,NA,NA,26177413,2022-Australia,0.097135537,-0.269164666,South Hemisphere
948,Australia,Flu,2022,5,20,NA,44690,193,0.737276827,NA,NA,26177413,2022-Australia,0.080158296,-0.304791844,South Hemisphere
949,Australia,Flu,2022,5,21,NA,44697,214,0.817498658,NA,NA,26177413,2022-Australia,0.131090021,-0.201506018,South Hemisphere
950,Australia,Flu,2022,5,22,NA,44704,182,0.695255868,NA,NA,26177413,2022-Australia,0.053479773,-0.363475346,South Hemisphere
951,Australia,Flu,2022,5,23,NA,44711,187,0.714356304,NA,NA,26177413,2022-Australia,0.065606374,-0.336373416,South Hemisphere
952,Australia,Flu,2022,6,24,NA,44718,159,0.607393863,NA,NA,26177413,2022-Australia,-0.002302592,-0.49857783,South Hemisphere
953,Australia,Flu,2022,6,25,NA,44725,120,0.458410462,NA,NA,26177413,2022-Australia,-0.096890081,-0.77999029,South Hemisphere
954,Australia,Flu,2022,6,26,NA,44732,82,0.313247149,NA,NA,26177413,2022-Australia,-0.18905225,-1.160762785,South Hemisphere
955,Australia,Flu,2022,6,27,NA,44739,51,0.194824447,NA,NA,26177413,2022-Australia,-0.264237178,-1.6356564,South Hemisphere
956,Australia,Flu,2022,7,28,NA,44746,28,0.106962441,NA,NA,26177413,2022-Australia,-0.320019543,-2.235277523,South Hemisphere
957,Australia,Flu,2022,7,29,NA,44753,13,0.049661133,NA,NA,26177413,2022-Australia,-0.356399347,-3.002532675,South Hemisphere
958,Australia,Flu,2022,7,30,NA,44760,14,0.053481221,NA,NA,26177413,2022-Australia,-0.353974026,-2.928424703,South Hemisphere
959,Australia,Flu,2022,7,31,NA,44767,5,0.019100436,NA,NA,26177413,2022-Australia,-0.375801909,-3.95804412,South Hemisphere
960,Australia,Flu,2022,8,32,NA,44774,4,0.015280349,NA,NA,26177413,2022-Australia,-0.378227229,-4.181187672,South Hemisphere
961,Australia,Flu,2022,8,33,NA,44781,11,0.042020959,NA,NA,26177413,2022-Australia,-0.361249987,-3.16958676,South Hemisphere
962,Australia,Flu,2022,8,34,NA,44788,5,0.019100436,NA,NA,26177413,2022-Australia,-0.375801909,-3.95804412,South Hemisphere
963,Australia,Flu,2022,8,35,NA,44795,3,0.011460262,NA,NA,26177413,2022-Australia,-0.380652549,-4.468869744,South Hemisphere
964,Australia,Flu,2022,8,36,NA,44802,2,0.007640174,NA,NA,26177413,2022-Australia,-0.383077869,-4.874334852,South Hemisphere
965,Australia,Flu,2022,9,37,NA,44809,1,0.003820087,NA,NA,26177413,2022-Australia,-0.38550319,-5.567482033,South Hemisphere
966,Australia,Flu,2019,4,14,NA,43556,143,0.563943058,NA,NA,25357170,2019-Australia,-0.029888904,-0.572801993,South Hemisphere
967,Australia,Flu,2019,4,15,NA,43563,166,0.654647187,NA,NA,25357170,2019-Australia,0.027697886,-0.423658835,South Hemisphere
968,Australia,Flu,2019,4,16,NA,43570,190,0.749294973,NA,NA,25357170,2019-Australia,0.087788449,-0.288622551,South Hemisphere
969,Australia,Flu,2019,4,17,NA,43577,190,0.749294973,NA,NA,25357170,2019-Australia,0.087788449,-0.288622551,South Hemisphere
970,Australia,Flu,2019,4,18,NA,43584,148,0.583661347,NA,NA,25357170,2019-Australia,-0.017370036,-0.53843435,South Hemisphere
971,Australia,Flu,2019,5,19,NA,43591,124,0.489013561,NA,NA,25357170,2019-Australia,-0.0774606,-0.715365058,South Hemisphere
972,Australia,Flu,2019,5,20,NA,43598,163,0.642816213,NA,NA,25357170,2019-Australia,0.020186566,-0.441896422,South Hemisphere
973,Australia,Flu,2019,5,21,NA,43605,176,0.694083764,NA,NA,25357170,2019-Australia,0.052735621,-0.365162628,South Hemisphere
974,Australia,Flu,2019,5,22,NA,43612,181,0.713802053,NA,NA,25357170,2019-Australia,0.065254488,-0.337149592,South Hemisphere
975,Australia,Flu,2019,6,23,NA,43619,241,0.950421518,NA,NA,25357170,2019-Australia,0.215480896,-0.05084969,South Hemisphere
976,Australia,Flu,2019,6,24,NA,43626,257,1.013520042,NA,NA,25357170,2019-Australia,0.255541272,0.013429462,South Hemisphere
977,Australia,Flu,2019,6,25,NA,43633,265,1.045069304,NA,NA,25357170,2019-Australia,0.275571459,0.044083203,South Hemisphere
978,Australia,Flu,2019,6,26,NA,43640,291,1.147604405,NA,NA,25357170,2019-Australia,0.34066957,0.137676644,South Hemisphere
979,Australia,Flu,2019,7,27,NA,43647,308,1.214646587,NA,NA,25357170,2019-Australia,0.383233718,0.19445316,South Hemisphere
980,Australia,Flu,2019,7,28,NA,43654,289,1.13971709,NA,NA,25357170,2019-Australia,0.335662023,0.130780065,South Hemisphere
981,Australia,Flu,2019,7,29,NA,43661,283,1.116055143,NA,NA,25357170,2019-Australia,0.320639382,0.109800274,South Hemisphere
982,Australia,Flu,2019,7,30,NA,43668,203,0.800562523,NA,NA,25357170,2019-Australia,0.120337504,-0.222440644,South Hemisphere
983,Australia,Flu,2019,7,31,NA,43675,212,0.836055443,NA,NA,25357170,2019-Australia,0.142871466,-0.179060349,South Hemisphere
984,Australia,Flu,2019,8,32,NA,43682,198,0.780844235,NA,NA,25357170,2019-Australia,0.107818637,-0.247379593,South Hemisphere
985,Australia,Flu,2019,8,33,NA,43689,203,0.800562523,NA,NA,25357170,2019-Australia,0.120337504,-0.222440644,South Hemisphere
986,Australia,Flu,2019,8,34,NA,43696,203,0.800562523,NA,NA,25357170,2019-Australia,0.120337504,-0.222440644,South Hemisphere
987,Australia,Flu,2019,8,35,NA,43703,167,0.658590844,NA,NA,25357170,2019-Australia,0.030201659,-0.417652811,South Hemisphere
988,Australia,Flu,2019,9,36,NA,43710,165,0.650703529,NA,NA,25357170,2019-Australia,0.025194113,-0.429701149,South Hemisphere
989,Australia,Flu,2019,9,37,NA,43717,128,0.504788192,NA,NA,25357170,2019-Australia,-0.067445506,-0.683616359,South Hemisphere
990,Australia,Flu,2019,9,38,NA,43724,107,0.421971379,NA,NA,25357170,2019-Australia,-0.120024749,-0.862817789,South Hemisphere
991,Australia,Flu,2019,9,39,NA,43731,88,0.347041882,NA,NA,25357170,2019-Australia,-0.167596445,-1.058309809,South Hemisphere
992,Australia,Flu,2019,9,40,NA,43738,81,0.319436278,NA,NA,25357170,2019-Australia,-0.185122859,-1.141197469,South Hemisphere
993,Australia,Flu,2019,10,41,NA,43745,55,0.216901176,NA,NA,25357170,2019-Australia,-0.250220969,-1.528313438,South Hemisphere
994,Australia,Flu,2019,10,42,NA,43752,33,0.130140706,NA,NA,25357170,2019-Australia,-0.305303985,-2.039139062,South Hemisphere
995,Australia,Flu,2019,10,43,NA,43759,30,0.118309733,NA,NA,25357170,2019-Australia,-0.312815306,-2.134449242,South Hemisphere
996,Australia,Flu,2018,4,14,NA,43192,20,0.080066519,NA,NA,24979230,2018-Australia,-0.33709539,-2.524897499,South Hemisphere
997,Australia,Flu,2018,4,15,NA,43199,11,0.044036586,NA,NA,24979230,2018-Australia,-0.359970294,-3.1227345,South Hemisphere
998,Australia,Flu,2018,4,16,NA,43206,12,0.048039912,NA,NA,24979230,2018-Australia,-0.357428638,-3.035723123,South Hemisphere
999,Australia,Flu,2018,4,17,NA,43213,14,0.056046563,NA,NA,24979230,2018-Australia,-0.352345326,-2.881572443,South Hemisphere
1000,Australia,Flu,2018,4,18,NA,43220,8,0.032026608,NA,NA,24979230,2018-Australia,-0.367595262,-3.441188231,South Hemisphere
1001,Australia,Flu,2018,5,19,NA,43227,11,0.044036586,NA,NA,24979230,2018-Australia,-0.359970294,-3.1227345,South Hemisphere
1002,Australia,Flu,2018,5,20,NA,43234,6,0.024019956,NA,NA,24979230,2018-Australia,-0.372678574,-3.728870303,South Hemisphere
1003,Australia,Flu,2018,5,21,NA,43241,8,0.032026608,NA,NA,24979230,2018-Australia,-0.367595262,-3.441188231,South Hemisphere
1004,Australia,Flu,2018,5,22,NA,43248,9,0.036029934,NA,NA,24979230,2018-Australia,-0.365053606,-3.323405195,South Hemisphere
1005,Australia,Flu,2018,6,23,NA,43255,4,0.016013304,NA,NA,24979230,2018-Australia,-0.377761886,-4.134335411,South Hemisphere
1006,Australia,Flu,2018,6,24,NA,43262,9,0.036029934,NA,NA,24979230,2018-Australia,-0.365053606,-3.323405195,South Hemisphere
1007,Australia,Flu,2018,6,25,NA,43269,13,0.052043238,NA,NA,24979230,2018-Australia,-0.354886982,-2.955680415,South Hemisphere
1008,Australia,Flu,2018,6,26,NA,43276,13,0.052043238,NA,NA,24979230,2018-Australia,-0.354886982,-2.955680415,South Hemisphere
1009,Australia,Flu,2018,7,27,NA,43283,23,0.092076497,NA,NA,24979230,2018-Australia,-0.329470422,-2.385135557,South Hemisphere
1010,Australia,Flu,2018,7,28,NA,43290,22,0.088073171,NA,NA,24979230,2018-Australia,-0.332012078,-2.429587319,South Hemisphere
1011,Australia,Flu,2018,7,29,NA,43297,26,0.104086475,NA,NA,24979230,2018-Australia,-0.321845454,-2.262533235,South Hemisphere
1012,Australia,Flu,2018,7,30,NA,43304,38,0.152126387,NA,NA,24979230,2018-Australia,-0.291345582,-1.883043613,South Hemisphere
1013,Australia,Flu,2018,7,31,NA,43311,28,0.112093127,NA,NA,24979230,2018-Australia,-0.316762142,-2.188425262,South Hemisphere
1014,Australia,Flu,2018,8,32,NA,43318,40,0.160133039,NA,NA,24979230,2018-Australia,-0.28626227,-1.831750318,South Hemisphere
1015,Australia,Flu,2018,8,33,NA,43325,35,0.140116409,NA,NA,24979230,2018-Australia,-0.29897055,-1.965281711,South Hemisphere
1016,Australia,Flu,2018,8,34,NA,43332,59,0.236196232,NA,NA,24979230,2018-Australia,-0.237970807,-1.443092329,South Hemisphere
1017,Australia,Flu,2018,8,35,NA,43339,54,0.216179602,NA,NA,24979230,2018-Australia,-0.250679086,-1.531645726,South Hemisphere
1018,Australia,Flu,2018,9,36,NA,43346,94,0.376312641,NA,NA,24979230,2018-Australia,-0.149012847,-0.97733499,South Hemisphere
1019,Australia,Flu,2018,9,37,NA,43353,67,0.26822284,NA,NA,24979230,2018-Australia,-0.217637559,-1.315937153,South Hemisphere
1020,Australia,Flu,2018,9,38,NA,43360,83,0.332276055,NA,NA,24979230,2018-Australia,-0.176971063,-1.101789165,South Hemisphere
1021,Australia,Flu,2018,9,39,NA,43367,72,0.288239469,NA,NA,24979230,2018-Australia,-0.204929279,-1.243963654,South Hemisphere
1022,Australia,Flu,2018,10,40,NA,43374,84,0.336279381,NA,NA,24979230,2018-Australia,-0.174429407,-1.089812974,South Hemisphere
1023,Australia,Flu,2018,10,41,NA,43381,68,0.272226165,NA,NA,24979230,2018-Australia,-0.215095903,-1.301122067,South Hemisphere
1024,Australia,Flu,2018,10,42,NA,43388,47,0.18815632,NA,NA,24979230,2018-Australia,-0.268470678,-1.670482171,South Hemisphere
1025,Australia,Flu,2018,10,43,NA,43395,26,0.104086475,NA,NA,24979230,2018-Australia,-0.321845454,-2.262533235,South Hemisphere
1026,Australia,Flu,2017,3,14,NA,42821,16,0.065066217,NA,NA,24590334,2017-Australia,-0.346618874,-2.73234981,South Hemisphere
1027,Australia,Flu,2017,4,15,NA,42828,16,0.065066217,NA,NA,24590334,2017-Australia,-0.346618874,-2.73234981,South Hemisphere
1028,Australia,Flu,2017,4,16,NA,42835,8,0.032533108,NA,NA,24590334,2017-Australia,-0.367273692,-3.42549699,South Hemisphere
1029,Australia,Flu,2017,4,17,NA,42842,10,0.040666385,NA,NA,24590334,2017-Australia,-0.362109987,-3.202353439,South Hemisphere
1030,Australia,Flu,2017,4,18,NA,42849,10,0.040666385,NA,NA,24590334,2017-Australia,-0.362109987,-3.202353439,South Hemisphere
1031,Australia,Flu,2017,5,19,NA,42856,10,0.040666385,NA,NA,24590334,2017-Australia,-0.362109987,-3.202353439,South Hemisphere
1032,Australia,Flu,2017,5,20,NA,42863,17,0.069132855,NA,NA,24590334,2017-Australia,-0.344037021,-2.671725188,South Hemisphere
1033,Australia,Flu,2017,5,21,NA,42870,28,0.113865879,NA,NA,24590334,2017-Australia,-0.315636646,-2.172734022,South Hemisphere
